timestamp,filename,resolution,total_frames,fps,embed_time_s,throughput_fps,has_audio,gpu_alloc_mb,gpu_reserved_mb,gpu_peak_mb,chunk_size,num_oom_splits,status
2026-03-11 15:40:17,01112025-vietnam-leads-asean-growth-in-q3-51938079062190476098509.mp4,1920x1080,9990,24.37,1044.04,9.57,True,284,1390,6443,45,0,done
2026-03-11 15:54:10,0918-yt-vfest-15072032722066480124537.mp4,1920x1080,1845,25.0,213.8,8.63,True,284,1364,6599,45,0,done
2026-03-11 16:01:10,1019-yt-di-san-hue-qua-net-phan-92682726955682499965627.mp4,1920x1080,3465,24.38,418.28,8.28,True,284,1364,6290,45,0,done
2026-03-11 16:10:49,1019-yt-du-lich-am-thuc-95266084195346607427777.mp4,1920x1080,4320,25.0,576.62,7.49,True,284,1364,6373,45,0,done
2026-03-15 11:44:59,'Spiderman' Vacuum Gloves Part 1 - Bang Goes the Theory - BBC [XNOEP1XIFiM].mxf,,,,,,,,,,,,error
2026-03-15 11:46:49,'Spiderman' Vacuum Gloves Part 2 - Bang Goes the Theory - BBC [W1qoINo2MPM].mxf,,,,,,,,,,,,error
2026-03-15 11:52:43,'Spiderman' Vacuum Gloves Part 1 - Bang Goes the Theory - BBC [XNOEP1XIFiM].mxf,640x360,5535,25.0,102.67,53.91,True,284,430,1189,45,0,done
2026-03-15 11:54:23,'Spiderman' Vacuum Gloves Part 2 - Bang Goes the Theory - BBC [W1qoINo2MPM].mxf,640x360,5535,25.0,97.83,56.58,True,284,416,1189,45,0,done
2026-03-15 11:57:07,Andy Green interviews Ron Ayers - Bang Goes the Theory - BBC One [U4stP-bHoxM].mxf,640x360,10260,25.0,162.42,63.17,True,284,416,1200,45,0,done
2026-03-15 11:59:05,Andy Green interviews Ron Ayers - Bang Goes the Theory - BBC One [U4stP-bHoxM]_270p.mxf,480x270,10260,25.0,117.61,87.23,True,284,416,1097,45,0,done
2026-03-15 11:59:32,Bang Blog Film 4 - Bang Goes the Theory - BBC One [00T4rjPPaRs].mxf,638x360,1485,25.0,26.79,55.44,True,284,416,1179,45,0,done
2026-03-15 11:59:52,Bang Blog Film 5 - Bang Goes the Theory - BBC One [zyiR5Wq4xxM].mxf,640x360,1035,25.0,19.25,53.76,True,284,416,1178,45,0,done
2026-03-15 12:00:45,Bin Liner Blowing - Bang Goes the Theory - BBC [_c4MXUB3m1A].mxf,640x360,2745,25.0,52.93,51.86,True,284,416,1182,45,0,done
2026-03-15 12:03:15,Can a microwave power a plane？ - Bang Goes The Theory - BBC [gIpUqlhXNFQ].mxf,640x360,8190,25.0,148.97,54.98,True,284,416,1195,45,0,done
2026-03-15 12:03:28,Can you snap spaghetti in half？ - Bang Goes The Theory - BBC One [M96FMP8f-qA].mxf,638x360,675,25.0,12.78,52.8,True,284,416,1176,45,0,done
2026-03-15 12:03:50,How volcanic ash can play havoc with an aeroplane's instrumentation - Bang Goes the Theory - BBC One [77vGOwr5N0Y].mxf,638x360,1305,25.0,21.57,60.5,True,284,416,1179,45,0,done
2026-03-15 12:05:05,"Light Balloon, Heavy Balloon - Bang Goes the Theory Episode 5 - BBC [hJtVNfzb25g].mxf",640x360,3825,25.0,75.23,50.84,True,284,416,1185,45,0,done
2026-03-15 12:06:31,Melting Glass in a Microwave - Bang Goes The Theory - BBC [Jj2u2n_o7Cw].mxf,640x360,4410,25.0,83.55,52.78,True,284,416,1186,45,0,done
2026-03-15 12:07:47,Office chair fun - Bang Goes The Theory - BBC [vk7Xzp5Cts8].mxf,640x360,2835,25.0,72.44,39.13,True,284,416,1182,45,0,done
2026-03-15 12:11:39,Richard Dawkins and Dr Yan Wong on genetic ancestry (extended) - Bang Goes the Theory - BBC One [AZdNyLbP8yI].mxf,638x360,14535,25.0,230.17,63.15,True,284,416,1210,45,0,done
2026-03-15 12:14:19,Science of Fear - Bang Goes the Theory Episode 5 - BBC [ZfrGd1q_o2M].mxf,640x360,8685,25.0,159.19,54.56,True,284,416,1197,45,0,done
2026-03-15 12:14:58,Skewer vs Balloon - Bang Goes The Theory - BBC [9beN9ETIVO8].mxf,852x480,1350,25.0,37.61,35.89,True,284,416,1616,45,0,done
2026-03-15 12:17:24,Space by Balloon - Bang Goes the Theory Episode 4 - BBC [xWATd0LRA_4].mxf,638x360,7695,25.0,146.44,52.55,True,284,416,1193,45,0,done
2026-03-15 12:17:53,The Live Bang - Bang Goes the Theory - BBC [1VlCXyrpq2Y].mxf,638x360,1485,25.0,28.97,51.26,True,284,416,1179,45,0,done
2026-03-15 12:19:03,The Might of Friction - Bang Goes the Theory - BBC [qhpXnGaYmdA].mxf,640x360,3555,25.0,68.45,51.94,True,284,416,1184,45,0,done
2026-03-15 12:19:52,Underwater Firework - Bang Goes the Theory Episode 4 - BBC [UpkZj66GXDE].mxf,640x360,2295,25.0,47.16,48.67,True,284,416,1182,45,0,done
2026-03-15 12:40:20,'Spiderman' Vacuum Gloves Part 1 - Bang Goes the Theory - BBC [XNOEP1XIFiM].mxf,640x360,5535,25.0,101.46,54.55,True,284,430,1189,45,0,done
2026-03-15 12:42:07,'Spiderman' Vacuum Gloves Part 2 - Bang Goes the Theory - BBC [W1qoINo2MPM].mxf,640x360,5535,25.0,106.07,52.18,True,284,416,1189,45,0,done
2026-03-15 12:45:01,Andy Green interviews Ron Ayers - Bang Goes the Theory - BBC One [U4stP-bHoxM].mxf,640x360,10260,25.0,173.06,59.28,True,284,416,1200,45,0,done
2026-03-15 12:46:54,Andy Green interviews Ron Ayers - Bang Goes the Theory - BBC One [U4stP-bHoxM]_270p.mxf,480x270,10260,25.0,112.08,91.54,True,284,416,1097,45,0,done
2026-03-15 12:47:24,Bang Blog Film 4 - Bang Goes the Theory - BBC One [00T4rjPPaRs].mxf,638x360,1485,25.0,27.95,53.13,True,284,416,1179,45,0,done
